date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:46	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:47%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:47	115416/115416	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2013:23:28%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-659584667-1024x517.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-659584667-1024x517.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:47	88535/88535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2013:26:00%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-710912254-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-710912254-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:47	30268/30268	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202024%2015:27:55%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/cj-welkzijn/209785214.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/cj-welkzijn/209785214.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:47	7811/7811	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202024%2015:27:55%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/louis-marie-angevin/1638899733.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/louis-marie-angevin/1638899733.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:48	94613/94613	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Mar%202025%2014:05:44%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/03/euromoney24-linkedin-1200x1200px-cover/2656100971.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/03/euromoney24-linkedin-1200x1200px-cover/2656100971.png	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:49	43653/43653	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Mar%202025%2014:12:25%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/03/ifr-logo/3991731267.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/03/ifr-logo/3991731267.png	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:49	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:49%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:49	569535/569535	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2014:30:09%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/hbu06nvn.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/hbu06nvn.png	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:50	100038/100038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2007:13:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/11/cashier-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/11/cashier-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:50	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:50%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:50	138227/138227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2014:47:38%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-102257130-1-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-102257130-1-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:50	80100/80100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20May%202023%2011:26:28%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/05/adobestock-170689837-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/05/adobestock-170689837-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:50	7681/7681	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2012:52:51%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/joeri-overmars/2986300935.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/joeri-overmars/2986300935.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:51	24968/24968	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2012:52:51%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/ngan/1395667945.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/ngan/1395667945.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:47:50%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking/actuele-valutakoersen-voor-nederland/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking/actuele-valutakoersen-voor-nederland/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/transaction-banking/)
21:47:56	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:52%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:56	110727/110727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Dec%202022%2011:56:36%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/12/adobestock-359489291/221548512.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/12/adobestock-359489291/221548512.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:56	146567/146567	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2014:45:22%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-362311949-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-362311949-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:56	116646/116646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jun%202022%2016:07:55%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/06/adobestock-295308879-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/06/adobestock-295308879-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:57	245151/245151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2013:07:57%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/10/adobestock-176953179-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/10/adobestock-176953179-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:58	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:58%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/mergers-and-acquisitions/)
21:47:58	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:58%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/)
21:47:58	121007/121007	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2014:26:21%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-328753490-edited-1.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-328753490-edited-1.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/)
21:47:58	555439/555439	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2014:26:02%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-131631546-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-131631546-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/)
21:47:59	16707/16707	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Aug%202022%2013:16:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/bnp-small-logo-1/1625911371.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/bnp-small-logo-1/1625911371.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/)
21:47:59	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:59%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:47:59	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:59%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/global-markets-2/)
21:47:59	226360/226360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2008:44:32%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/adobestock-220411663/3779280887.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/adobestock-220411663/3779280887.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:00	118945/118945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202024%2010:53:57%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-475833560-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-475833560-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:00	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:00%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:00	1970943/1970943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2015:05:30%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-416892329-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-416892329-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:01	3791996/3791996	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2015:05:55%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-250071305-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-250071305-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:01	1298433/1298433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2015:06:32%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-459734333-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-459734333-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:02	1116617/1116617	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2015:07:28%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-240031136-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-240031136-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:02	1851102/1851102	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2015:06:53%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-509147243-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/09/adobestock-509147243-edited.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/capital-markets/)
21:48:09	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:02%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/)
21:48:10	460667/460667	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Feb%202023%2009:52:07%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2023/02/adobestock-169649627/2283954014.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2023/02/adobestock-169649627/2283954014.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/)
21:48:10	93165/93165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jan%202022%2009:18:27%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/01/adobestock-177456428-1-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/01/adobestock-177456428-1-1024x683.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/)
21:48:10	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:10%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/)
21:48:11	24564/24564	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jan%202024%2010:53:38%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2023/04/1516533703886-002/3765964759.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2023/04/1516533703886-002/3765964759.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/duurzame-financiering/)
21:48:11	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:12%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/)
21:48:17	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:16%20GMT	https://www.bnpparibas.nl/nl/?page_id=41235	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/index69aa.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/)
21:48:17	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:16%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/actuele-valutakoersen-voor-nederland/)
21:48:17	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:16%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
21:48:17	224778/224778	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202023%2010:17:02%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-163929749-1/3386843339.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-163929749-1/3386843339.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
21:48:18	364142/364142	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Feb%202023%2009:22:30%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-374949745-4.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-374949745-4.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
21:48:18	102781/102781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2014:47:21%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/11/hfi-ben-1708-3-1024x682.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/11/hfi-ben-1708-3-1024x682.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
21:48:18	446457/446457	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202022%2012:02:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/export-project-image.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/export-project-image.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
21:48:18	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:48:18%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/Firefox/index.html	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/securities-services/)
